velocity_score,burst_score,suspicious_neighbor_count,device_reuse_count,ip_reuse_count,ja3_reuse_count,network_risk_score,flow_risk_score
0.30303030303030304,0.7570545910675638,1.6666666666666665,1.6666666666666663,2.1657842760059163,2.5,0.9166318461123399,0.0
1.0,0.643678598156525,0.6666666666666666,3.3333333333333326,0.0,3.5,0.9296805657481239,0.0
0.015748031496062992,0.19685434122756865,0.8,0.0,0.0,7.5,1.0326637263548524,0.0
0.6004343105320304,0.7923808655831167,9.875,0.2500000000000002,5.485969093758033,2.701582278481013,1.3330917604121053,0.0
0.09056603773584908,0.9083973769560802,1.7142857142857142,2.8571428571428568,1.9500672562888925,4.19047619047619,0.8067082517707769,0.0
0.5,0.0,0.5,5.0,0.0,4.0,0.9238727299527234,0.0
1.0,0.34966141570247394,1.3333333333333333,0.0,2.99999999134383,5.0,0.9296805657481239,0.0
0.041666666666666664,0.5788454537443932,4.166666666666667,3.3333333333333326,6.965784263021661,4.5,0.8067082517707769,0.0
0.004132231404958678,0.04510794981763833,1.3333333333333333,3.3333333333333326,2.99999999134383,7.25,0.9503442341570214,0.0
0.00819672131147541,0.0,0.5,0.0,0.0,0.0,0.9166318461123399,0.0
0.09685230024213075,1.1357971473633044,0.9411764705882352,1.1764705882352944,0.0,1.7591911764705883,1.0331800959238213,0.0
0.7272727272727273,0.20592232322948364,1.6,0.0,2.4338343647212284,1.25,0.8887992426459854,0.0
0.024793388429752067,0.6173499914392154,0.8,0.0,0.0,1.25,0.9296805657481239,0.0
0.5,0.0,0.5,5.0,0.0,4.0,0.9296805657481239,0.0
0.004545454545454545,0.0,0.5,0.0,0.0,2.5,0.9238727299527234,0.0
1.6583702318418085,1.751611450363402,20.0,0.044345898004434225,10.0,2.118859324956886,1.0331800959238213,0.0
0.1509433962264151,1.0062893241251254,1.8823529411764703,0.0,2.966098216209323,0.625,0.8067082517707769,0.0
0.5,0.0,0.5,0.0,0.0,2.5,0.9503442341570214,0.0
0.5,0.0,1.3333333333333333,3.3333333333333326,2.99999999134383,0.9999999999999998,0.9296805657481239,0.0
0.5,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
0.5,0.0,0.5,0.0,0.0,10.0,1.0326637263548524,0.0
0.0273972602739726,0.8829233325984697,0.8571428571428568,1.428571428571428,0.0,2.9285714285714284,0.8530631166713638,0.0
0.0022371364653243847,0.0,0.5,0.0,0.0,0.0,0.9296805657481239,0.0
2.0,0.678370511494433,1.6666666666666665,1.6666666666666663,2.1657842760059163,4.5,1.0331800959238213,0.0
0.5,0.41839319541015674,4.444444444444445,2.2222222222222223,5.9999999783595745,3.4791666666666665,0.9296805657481239,0.0
0.00267379679144385,0.0,0.5,5.0,0.0,4.0,0.9166318461123399,0.0
1.0,0.95666002842836,0.8,1.9999999999999996,0.0,1.8499999999999999,0.9238727299527234,0.0
2.1176470588235294,0.48932001156948857,0.8571428571428568,0.0,0.0,2.5,1.0331800959238213,0.0
0.09574468085106384,0.39575357226007923,0.75,2.5,0.0,1.583333333333333,0.8538530060868459,0.0
0.2355072463768116,1.1176870647334896,0.9285714285714282,1.428571428571428,0.0,3.6978021978021975,1.0331800959238213,0.0
0.16686114352392067,0.37205834250469677,7.428571428571428,1.428571428571428,7.522140272646228,9.65934065934066,0.8096807714914483,0.0
1.0,0.1503297881262739,0.6666666666666666,0.0,0.0,2.5,1.0326637263548524,0.0
0.0625,0.5475807697692551,1.5,0.0,2.754887493507299,5.0,0.9296805657481239,0.0
0.009900990099009901,0.0,0.5,0.0,0.0,2.5,0.9166318461123399,0.0
0.02,0.4330380421142433,0.6666666666666666,0.0,0.0,0.0,0.9166318461123399,0.0
1.0,0.0,0.6666666666666666,0.0,0.0,2.5,1.0331800959238213,0.0
0.0021551724137931034,0.0,0.5,0.0,0.0,2.5,1.0326637263548524,0.0
0.008130081300813009,0.0,0.5,0.0,0.0,0.0,1.0331800959238213,0.0
0.5,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
0.0707070707070707,1.4974107531029244,0.875,1.25,0.0,0.732142857142857,0.9296805657481239,0.0
1.0,0.362941203933442,0.0,6.666666666666668,0.0,4.5,1.3330917604121053,0.0
1.5,1.025027982016191,0.875,0.0,0.0,2.5,0.9503442341570214,0.0
0.058823529411764705,0.4363288797315323,0.6666666666666666,0.0,0.0,0.0,1.0331800959238213,0.0
0.3323699421965318,0.7427658438047389,10.541666666666666,0.4166666666666663,8.545121688434168,2.4076086956521734,1.0326637263548524,0.0
1.5,0.4042062281820427,3.2,1.9999999999999996,5.99999998268766,4.975,0.8538530060868459,0.0
0.5,0.0,0.5,5.0,0.0,4.0,0.7610779650359428,0.0
0.5,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
0.007407407407407408,0.0,0.5,0.0,0.0,0.0,0.9296805657481239,0.0
1.0,1.1896568212217558,0.75,5.0,2.754887493507299,4.0,1.3330917604121053,0.0
0.5,0.0,0.0,5.0,0.0,4.0,1.3330917604121053,0.0
0.012295081967213116,0.38575796384595074,0.75,2.5,0.0,5.75,0.9238727299527234,0.0
0.04854368932038835,0.4925702720440594,1.6666666666666665,0.0,2.1657842760059163,2.0,0.8887992426459854,0.0
2.0,0.6504350254990284,5.333333333333333,2.2222222222222223,7.49999997403149,3.1666666666666665,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,4.0,1.0331800959238213,0.0
0.23861171366594358,1.0087800696097662,1.97183098591549,0.28169014084507005,0.5615287619634542,2.3702213279678066,0.9296805657481239,0.0
0.5,0.0,0.5,0.0,0.0,2.5,0.7610779650359428,0.0
2.0,0.8032902540482072,3.5,2.5,5.527112962218985,4.321428571428571,0.9503442341570214,0.0
1.0,0.0,0.6666666666666666,3.3333333333333326,0.0,3.5,1.3330917604121053,0.0
0.030303030303030304,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
1.0,0.5823232315653921,1.3333333333333333,0.0,2.99999999134383,2.5,0.8538530060868459,0.0
0.022099447513812154,0.8692776213327028,1.3333333333333333,3.3333333333333326,2.99999999134383,3.5,0.9166318461123399,0.0
2.228855721393035,0.36914035882995755,0.9696969696969696,0.0,0.0,2.265625,0.8096807714914483,0.0
0.5,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,10.0,0.7610779650359428,0.0
1.0,0.6118228886862326,0.6666666666666666,3.3333333333333326,0.0,2.25,0.8067082517707769,0.0
0.05145797598627786,0.3611511356776332,4.285714285714286,1.428571428571428,6.754887480523042,3.3452380952380945,0.9166318461123399,0.0
0.5,0.0,0.5,0.0,0.0,2.5,1.0326637263548524,0.0
0.05,0.789070056892047,0.8888888888888888,2.2222222222222223,0.0,1.9166666666666665,1.0331800959238213,0.0
0.08333333333333333,0.0,0.5,0.0,0.0,2.5,0.7610779650359428,0.0
0.5,0.0,0.0,5.0,0.0,4.0,1.3330917604121053,0.0
1.5,0.0,0.75,0.0,0.0,1.6666666666666665,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,4.0,1.0331800959238213,0.0
0.007874015748031496,0.0,0.5,0.0,0.0,2.5,0.9238727299527234,0.0
0.004807692307692308,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
2.0,0.619979815983748,3.4285714285714284,1.428571428571428,5.754887484851128,5.011904761904761,0.9435965958304353,0.0
0.024193548387096774,0.37607585060593257,0.75,0.0,0.0,3.333333333333333,0.9503442341570214,0.0
0.5,1.1487294279203841,0.6666666666666666,6.666666666666668,0.0,8.25,0.9238727299527234,0.0
0.008522727272727274,0.5475692305768209,0.75,0.0,0.0,0.0,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,10.0,0.9296805657481239,0.0
1.0,1.3498653622049737,1.5,2.5,2.754887493507299,2.4166666666666665,1.0326637263548524,0.0
0.03529411764705882,1.003734779644389,1.6,1.9999999999999996,2.4338343647212284,0.5999999999999999,0.8887992426459854,0.0
1.3124999999999998,0.4007221290254564,0.875,2.5,0.0,3.25,0.8096807714914483,0.0
0.5,0.0,0.5,5.0,0.0,4.0,1.0331800959238213,0.0
0.16326530612244897,0.3448275862068966,0.8,4.0,0.0,3.075,1.0326637263548524,0.0
1.0,0.8281218971237048,2.25,5.0,4.754887489179213,4.833333333333333,1.0326637263548524,0.0
0.13793103448275862,0.14343331678956123,0.6666666666666666,0.0,0.0,1.25,1.0331800959238213,0.0
0.5,0.0,0.5,0.0,0.0,0.0,0.9296805657481239,0.0
0.032520325203252036,0.6172432488064349,1.6,1.9999999999999996,2.4338343647212284,8.725,0.9435965958304353,0.0
0.00273224043715847,0.0,0.5,5.0,0.0,10.0,0.8538530060868459,0.0
0.0054894784995425435,0.20786803548720856,0.75,0.0,0.0,1.6666666666666665,1.0326637263548524,0.0
0.525,0.1315343164579494,0.875,0.0,0.0,2.5,1.0326637263548524,0.0
1.1052631578947367,0.5606395582057814,0.875,0.0,0.0,2.1428571428571423,1.0326637263548524,0.0
0.5,0.0,0.5,5.0,0.0,4.0,0.9296805657481239,0.0
0.03125,0.46501920914147465,0.8,1.9999999999999996,0.0,1.8499999999999999,1.0326637263548524,0.0
0.054176072234762986,0.6656583935305767,1.7142857142857142,1.428571428571428,1.9500672562888925,1.6785714285714284,1.0331800959238213,0.0
1.5,0.6532182715524418,0.833333333333333,1.6666666666666663,0.0,2.5,1.0331800959238213,0.0
0.8437499999999999,0.4100220621943761,5.3999999999999995,0.0,7.258145810970603,1.9444444444444444,0.8530631166713638,0.0
0.0048543689320388345,0.0,0.6666666666666666,0.0,0.0,10.0,0.9238727299527234,0.0
0.009724473257698544,0.08587262308224489,0.75,0.0,0.0,0.0,1.0331800959238213,0.0
1.0,0.0,1.3333333333333333,3.3333333333333326,2.99999999134383,3.5,1.0326637263548524,0.0
0.007455731593662628,1.0549134224463423,2.4,4.0,4.4999999870157446,2.45,0.9435965958304353,0.0
0.5,0.0,0.5,5.0,0.0,1.5,1.0326637263548524,0.0
4.0,0.2867633787365691,3.6,0.9999999999999998,4.339849985572284,0.29999999999999993,0.9296805657481239,0.0
3.0,0.31799575196280716,0.8571428571428568,2.8571428571428568,2.754887493507299,3.357142857142857,1.3330917604121053,0.0
0.5,0.0,0.5,0.0,0.0,0.0,0.9435965958304353,0.0
0.5,0.3124566042744397,2.75,0.8333333333333337,2.5975698393874147,3.2045454545454546,0.8538530060868459,0.0
0.5,0.0,0.5,5.0,0.0,4.0,0.8538530060868459,0.0
2.5,0.3500528619735384,3.333333333333333,3.3333333333333326,5.765784267349746,3.0,0.8067082517707769,0.0
0.0234375,0.5824221315488405,0.8,1.9999999999999996,0.0,1.8499999999999999,1.0331800959238213,0.0
1.5,1.0420646325110199,2.571428571428571,2.8571428571428568,4.377443738097479,2.5238095238095237,0.8887992426459854,0.0
0.0038240917782026767,0.0,0.6666666666666666,0.0,0.0,0.0,0.9296805657481239,0.0
0.5,0.37060103835772934,1.3333333333333333,6.666666666666668,2.99999999134383,7.0,1.0326637263548524,0.0
0.5,0.0,0.5,5.0,0.0,4.0,0.7610779650359428,0.0
1.0,0.4693186600795669,1.3333333333333333,3.3333333333333326,2.99999999134383,7.25,0.9166318461123399,0.0
0.5,0.0,0.5,5.0,0.0,10.0,1.0326637263548524,0.0
0.010498687664041995,0.7035888370015398,1.3333333333333333,3.3333333333333326,2.99999999134383,0.9999999999999998,0.9296805657481239,0.0
0.004545454545454545,0.0,0.5,0.0,0.0,0.0,0.8067082517707769,0.0
0.5,0.0,0.5,0.0,0.0,10.0,0.9435965958304353,0.0
0.11330935251798561,0.6903692521432506,3.7894736842105248,1.0526315789473684,2.7425484979933006,2.399122807017544,1.0331800959238213,0.0
0.5,0.0,0.5,0.0,0.0,0.0,1.0326637263548524,0.0
2.0,0.47516720829766396,0.833333333333333,1.6666666666666663,0.0,3.0,1.0331800959238213,0.0
0.1936806148590948,0.6376457200904806,2.945454545454543,0.36363636363636376,2.716956407779675,2.09983164983165,1.0331800959238213,0.0
0.002036659877800407,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
0.07109004739336493,0.4141239523438168,0.833333333333333,0.0,0.0,1.5,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,1.5,1.0326637263548524,0.0
1.5,0.638161663350617,3.5555555555555554,1.1111111111111116,5.249999982687659,2.5208333333333335,0.8538530060868459,0.0
0.0048543689320388345,0.053550835060091076,0.6666666666666666,0.0,0.0,0.0,0.9238727299527234,0.0
0.005571030640668524,0.4652018297279918,0.6666666666666666,3.3333333333333326,0.0,3.5,1.0331800959238213,0.0
2.0,0.0,0.8,1.9999999999999996,0.0,0.5999999999999999,1.0331800959238213,0.0
0.5,0.0,0.5,0.0,0.0,0.0,0.9503442341570214,0.0
0.003703703703703704,0.014002114478941535,0.6666666666666666,0.0,0.0,2.5,0.8096807714914483,0.0
1.0,0.19641855032959657,0.6666666666666666,3.3333333333333326,0.0,0.9999999999999998,0.7610779650359428,0.0
0.04060913705583756,1.0203320700689855,0.8,0.0,0.0,0.625,1.0331800959238213,0.0
0.034482758620689655,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
0.005555555555555556,0.0,0.5,0.0,0.0,2.5,0.9503442341570214,0.0
0.5,1.017299044626783,0.0,4.0,0.0,4.325,1.3330917604121053,0.0
0.0027247956403269754,0.0,0.5,5.0,0.0,10.0,1.0331800959238213,0.0
0.09259259259259259,0.4652018297279918,3.333333333333333,3.3333333333333326,5.765784267349746,6.0,0.8530631166713638,0.0
0.02065677966101695,1.329170730215033,5.57142857142857,0.714285714285714,6.599063358225473,0.9835164835164831,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,4.0,1.0331800959238213,0.0
1.0,0.3980222875625825,0.8,4.0,0.0,3.7,0.8887992426459854,0.0
0.006369426751592357,0.0,0.5,0.0,0.0,0.0,0.9296805657481239,0.0
1.5,0.7908756197201736,2.25,5.0,4.754887489179213,6.5,0.9296805657481239,0.0
0.5,0.0,0.5,0.0,0.0,2.5,0.8067082517707769,0.0
0.5,0.7001057239470768,1.3333333333333333,3.3333333333333326,2.99999999134383,6.0,0.9503442341570214,0.0
0.5,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
0.059192825112107626,0.9221635408053417,4.583333333333334,1.6666666666666663,7.445143692989708,7.772727272727273,0.8096807714914483,0.0
0.5,0.0,0.5,5.0,0.0,1.5,1.0331800959238213,0.0
0.5,0.0,0.5,0.0,0.0,0.0,0.7610779650359428,0.0
0.004464285714285714,0.11617449640421482,1.3333333333333333,0.0,2.99999999134383,2.5,0.9166318461123399,0.0
0.5,0.0,0.5,5.0,0.0,4.0,1.3330917604121053,0.0
0.5,0.0,0.5,0.0,0.0,2.5,1.3330917604121053,0.0
3.679245283018868,0.8941475069400584,4.875,0.5000000000000004,4.424980644648011,3.291025641025641,1.3330917604121053,0.0
0.5,0.0,0.5,5.0,0.0,1.5,1.0331800959238213,0.0
8.5,0.775235350743003,18.40625,0.625,10.0,2.122983870967742,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,4.0,1.0326637263548524,0.0
0.00819672131147541,0.4682826365473825,1.3333333333333333,6.666666666666668,2.99999999134383,8.25,0.9296805657481239,0.0
1.0,0.722501663866494,0.75,2.5,0.0,8.25,0.9238727299527234,0.0
0.058823529411764705,0.29393943684137624,0.75,0.0,0.0,0.0,0.9296805657481239,0.0
0.5,0.0,0.5,5.0,0.0,1.5,0.9296805657481239,0.0
1.0,0.23967446103325518,1.5,2.5,2.754887493507299,4.916666666666666,1.0326637263548524,0.0
1.0,0.593607305936073,2.4,1.9999999999999996,4.4999999870157446,1.2249999999999999,0.9296805657481239,0.0
0.5,0.0,0.5,5.0,0.0,10.0,1.0331800959238213,0.0
2.5,0.449267981571105,0.8888888888888888,2.2222222222222223,0.0,2.8541666666666665,1.0331800959238213,0.0
2.5,0.0,2.571428571428571,2.8571428571428568,4.377443738097479,9.190476190476192,0.9296805657481239,0.0
2.0,0.03066995168912704,0.0,1.9999999999999996,0.0,0.5999999999999999,1.3330917604121053,0.0
0.5,0.0,0.5,0.0,0.0,0.0,1.0331800959238213,0.0
0.2595419847328244,1.0825767382066012,19.66101694915254,0.33898305084745783,10.0,2.2568673290473407,1.0331800959238213,0.0
0.012422360248447204,0.7940935989439426,0.8,4.0,0.0,2.45,0.9238727299527234,0.0
0.5,0.0,0.5,5.0,0.0,1.5,1.0326637263548524,0.0
0.5,0.0,0.5,0.0,0.0,10.0,0.7610779650359428,0.0
0.002840909090909091,0.7964448369051886,0.6666666666666666,0.0,0.0,2.5,1.0326637263548524,0.0
1.0,0.0,0.6666666666666666,3.3333333333333326,0.0,3.5,1.0331800959238213,0.0
0.024806201550387597,0.34834410003092914,1.7777777777777777,1.1111111111111116,1.630693320942619,1.5833333333333335,0.8530631166713638,0.0
0.5,0.0,0.5,5.0,0.0,1.5,0.9238727299527234,0.0
0.5,0.0,0.5,5.0,0.0,10.0,1.3330917604121053,0.0
2.0,0.3981528230225856,0.8,4.0,2.4338343647212284,3.7,1.3330917604121053,0.0
0.625,0.28483309441476634,0.0,2.8571428571428568,0.0,3.357142857142857,1.3330917604121053,0.0
0.5,0.0,0.5,5.0,0.0,1.5,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,4.0,0.8538530060868459,0.0
0.02564102564102564,0.0,0.6666666666666666,0.0,0.0,1.25,0.9296805657481239,0.0
0.004366812227074236,0.7332334918144175,0.6666666666666666,0.0,0.0,1.25,1.0331800959238213,0.0
0.0027472527472527475,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
0.007246376811594203,0.0,0.5,0.0,0.0,2.5,0.7610779650359428,0.0
0.002288329519450801,0.0,0.5,0.0,0.0,0.0,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,4.0,0.8096807714914483,0.0
0.5,0.0,0.5,0.0,0.0,2.5,0.9238727299527234,0.0
0.08064516129032258,0.9896041946575168,6.5625,1.25,7.267739255230879,3.208333333333333,1.0326637263548524,0.0
1.5,0.13201606765006688,1.5,2.5,2.754887493507299,3.25,1.0326637263548524,0.0
0.0031746031746031746,0.0,0.5,0.0,0.0,0.0,0.9166318461123399,0.0
0.01488095238095238,0.12393546707863737,0.8571428571428568,0.0,0.0,0.0,1.0326637263548524,0.0
0.04419889502762431,0.5912003461811357,2.4,4.0,4.4999999870157446,2.45,0.8067082517707769,0.0
0.31659388646288206,1.8627226921753741,7.945205479452055,0.13698630136986356,1.784086859116507,1.9031648559282006,1.0331800959238213,0.0
0.03125,0.0,0.5,0.0,0.0,0.0,0.9296805657481239,0.0
1.0,0.8449371545171592,0.6666666666666666,0.0,0.0,1.25,1.0331800959238213,0.0
0.35714285714285715,0.37364811107358126,3.333333333333333,0.0,5.765784267349746,2.0,0.8887992426459854,0.0
0.004395604395604396,0.06545448465401424,0.6666666666666666,3.3333333333333326,0.0,2.25,0.7610779650359428,0.0
0.006993006993006993,0.8011053220700736,1.5,2.5,2.754887493507299,2.4166666666666665,0.9296805657481239,0.0
1.0,0.20088260829163282,1.3333333333333333,6.666666666666668,2.99999999134383,4.5,1.0326637263548524,0.0
0.027559055118110232,0.3050075176103313,0.875,0.0,0.0,2.5,0.8887992426459854,0.0
0.5,0.0,0.5,5.0,0.0,4.0,0.8887992426459854,0.0
0.5,0.0,0.5,5.0,0.0,10.0,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,4.0,0.8887992426459854,0.0
0.02888665997993982,0.5358936158000415,1.8947368421052624,0.5263157894736836,2.292613510869691,1.685672514619883,1.0326637263548524,0.0
0.05,0.0,0.5,0.0,0.0,2.5,0.8096807714914483,0.0
0.7642526964560863,1.1981322723964174,20.0,0.3076923076923077,10.0,2.2407451923076924,1.0331800959238213,0.0
1.0,1.3843125172215276,4.285714285714286,1.428571428571428,6.754887480523042,5.428571428571429,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,1.5,1.0331800959238213,0.0
0.004545454545454545,0.0,0.6666666666666666,0.0,0.0,1.25,1.0326637263548524,0.0
10.539735715615112,1.7211862518071495,20.0,0.024691358024692134,10.0,2.847333241770819,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,4.0,0.9435965958304353,0.0
0.014051522248243558,0.10045360842144943,1.5,0.0,2.754887493507299,2.5,0.8887992426459854,0.0
0.36764705882352944,0.1425261674673187,1.6666666666666665,0.0,2.1657842760059163,2.0,0.9296805657481239,0.0
0.024896265560165977,0.4567772455620194,0.0,2.5,0.0,3.25,1.3330917604121053,0.0
0.08695652173913043,0.844026661893757,0.6666666666666666,3.3333333333333326,0.0,6.0,0.9435965958304353,0.0
0.02062822315986873,0.9951966565502621,5.5,0.8333333333333337,7.239265283308761,2.068181818181818,0.8538530060868459,0.0
0.0111358574610245,0.7328165964460155,1.6666666666666665,0.0,2.1657842760059163,1.5,0.9238727299527234,0.0
0.05150214592274678,0.5900167059528815,1.7142857142857142,2.8571428571428568,3.7548874891792137,4.19047619047619,1.3330917604121053,0.0
1.5,0.5531336688504864,0.0,2.5,0.0,3.25,1.3330917604121053,0.0
0.5,0.0,0.5,0.0,0.0,2.5,0.8096807714914483,0.0
0.21052631578947367,0.710888100872037,1.3333333333333333,0.0,2.99999999134383,0.0,1.0326637263548524,0.0
0.01639344262295082,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
0.19793459552495699,0.9573537762830494,6.708333333333334,0.8333333333333337,7.304716270399518,3.184782608695652,1.0326637263548524,0.0
0.08482142857142858,0.4964850099081569,1.9000000000000001,0.5000000000000004,2.2274626999702,2.7815789473684207,1.0326637263548524,0.0
0.029411764705882353,0.0,0.5,0.0,0.0,0.0,0.9296805657481239,0.0
0.5,0.0,0.5,0.0,0.0,2.5,0.9166318461123399,0.0
0.5,0.0,0.5,5.0,0.0,10.0,1.0331800959238213,0.0
0.5,0.4506134901477396,3.2,1.9999999999999996,5.99999998268766,8.1,0.9296805657481239,0.0
0.125,0.0,0.5,0.0,0.0,2.5,0.8096807714914483,0.0
1.0,0.0,0.6666666666666666,0.0,0.0,2.5,0.7610779650359428,0.0
0.5,0.682723788731839,0.6666666666666666,0.0,0.0,1.25,0.9296805657481239,0.0
0.5,0.0,0.5,0.0,0.0,2.5,1.0331800959238213,0.0
0.003115264797507788,0.0,0.5,0.0,0.0,0.0,1.0331800959238213,0.0
0.01616161616161616,0.46609554985825635,0.8,1.9999999999999996,0.0,1.8499999999999999,1.0326637263548524,0.0
0.004807692307692308,0.0,0.5,0.0,0.0,10.0,1.0331800959238213,0.0
0.5,0.0,0.5,5.0,0.0,1.5,0.8530631166713638,0.0
0.09090909090909091,0.11032170748846351,0.75,0.0,0.0,2.5,0.9503442341570214,0.0
0.5,0.0,0.0,0.0,0.0,0.0,1.3330917604121053,0.0
1.0,0.6453944981891017,0.0,6.666666666666668,0.0,4.5,1.3330917604121053,0.0
